No.,TCP_Current_x,TCP_Current_y,TCP_Current_z,TCP_Current_rx,TCP_Current_ry,TCP_Current_rz,FIG,Usage,Macro,Smart
407,0,0,0,0,0,0,-1 - Undefined,"",
408,0,0,0,0,0,0,-1 - Undefined,"",
409,0,0,0,0,0,0,-1 - Undefined,"",
410,0,0,0,0,0,0,-1 - Undefined,"",
411,0,0,0,0,0,0,-1 - Undefined,"",
412,0,0,0,0,0,0,-1 - Undefined,"",
413,0,0,0,0,0,0,-1 - Undefined,"",
414,0,0,0,0,0,0,-1 - Undefined,"",
415,0,0,0,0,0,0,-1 - Undefined,"",
416,0,0,0,0,0,0,-1 - Undefined,"",
417,0,0,0,0,0,0,-1 - Undefined,"",
418,0,0,0,0,0,0,-1 - Undefined,"",
419,0,0,0,0,0,0,-1 - Undefined,"",
420,0,0,0,0,0,0,-1 - Undefined,"",
421,0,0,0,0,0,0,-1 - Undefined,"",
422,0,0,0,0,0,0,-1 - Undefined,"",
423,0,0,0,0,0,0,-1 - Undefined,"",
424,0,0,0,0,0,0,-1 - Undefined,"",
425,0,0,0,0,0,0,-1 - Undefined,"",
426,0,0,0,0,0,0,-1 - Undefined,"",
427,0,0,0,0,0,0,-1 - Undefined,"",
428,0,0,0,0,0,0,-1 - Undefined,"",
429,0,0,0,0,0,0,-1 - Undefined,"",
430,0,0,0,0,0,0,-1 - Undefined,"",
431,0,0,0,0,0,0,-1 - Undefined,"",
432,0,0,0,0,0,0,-1 - Undefined,"",
433,0,0,0,0,0,0,-1 - Undefined,"",
434,0,0,0,0,0,0,-1 - Undefined,"",
435,0,0,0,0,0,0,-1 - Undefined,"",
436,0,0,0,0,0,0,-1 - Undefined,"",
437,0,0,0,0,0,0,-1 - Undefined,"",
438,0,0,0,0,0,0,-1 - Undefined,"",
439,0,0,0,0,0,0,-1 - Undefined,"",
440,0,0,0,0,0,0,-1 - Undefined,"",
441,0,0,0,0,0,0,-1 - Undefined,"",
442,0,0,0,0,0,0,-1 - Undefined,"",
443,0,0,0,0,0,0,-1 - Undefined,"",
444,0,0,0,0,0,0,-1 - Undefined,"",
445,0,0,0,0,0,0,-1 - Undefined,"",
446,0,0,0,0,0,0,-1 - Undefined,"",
447,0,0,0,0,0,0,-1 - Undefined,"",
448,0,0,0,0,0,0,-1 - Undefined,"",
449,0,0,0,0,0,0,-1 - Undefined,"",
450,0,0,0,0,0,0,-1 - Undefined,"",
451,0,0,0,0,0,0,-1 - Undefined,"",
452,0,0,0,0,0,0,-1 - Undefined,"",
453,0,0,0,0,0,0,-1 - Undefined,"",
454,0,0,0,0,0,0,-1 - Undefined,"",
455,0,0,0,0,0,0,-1 - Undefined,"",
456,0,0,0,0,0,0,-1 - Undefined,"",
457,0,0,0,0,0,0,-1 - Undefined,"",
458,0,0,0,0,0,0,-1 - Undefined,"",
459,0,0,0,0,0,0,-1 - Undefined,"",
460,0,0,0,0,0,0,-1 - Undefined,"",
461,0,0,0,0,0,0,-1 - Undefined,"",
462,0,0,0,0,0,0,-1 - Undefined,"",
463,0,0,0,0,0,0,-1 - Undefined,"",
464,0,0,0,0,0,0,-1 - Undefined,"",
465,0,0,0,0,0,0,-1 - Undefined,"",
466,0,0,0,0,0,0,-1 - Undefined,"",
467,0,0,0,0,0,0,-1 - Undefined,"",
